[01Apr2025 21:11:45.303] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 43.4.2, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853, nogui]
[01Apr2025 21:11:45.307] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.14 by Ubuntu; OS Linux arch amd64 version 6.8.0-1021-azure
[01Apr2025 21:11:45.824] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/ideal-bassoon/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2363!/ Service=ModLauncher Env=SERVER
[01Apr2025 21:11:46.189] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/ideal-bassoon/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.19.2-43.4.2/fmlcore-1.19.2-43.4.2.jar is missing mods.toml file
[01Apr2025 21:11:46.191] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/ideal-bassoon/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.19.2-43.4.2/javafmllanguage-1.19.2-43.4.2.jar is missing mods.toml file
[01Apr2025 21:11:46.192] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/ideal-bassoon/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.19.2-43.4.2/lowcodelanguage-1.19.2-43.4.2.jar is missing mods.toml file
[01Apr2025 21:11:46.193] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/ideal-bassoon/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.19.2-43.4.2/mclanguage-1.19.2-43.4.2.jar is missing mods.toml file
[01Apr2025 21:11:46.352] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 2 dependencies adding them to mods collection
[01Apr2025 21:11:48.831] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[01Apr2025 21:11:58.370] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.TorchArrowModule
[01Apr2025 21:11:58.372] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.BundleRecipeModule
[01Apr2025 21:11:58.375] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.AncientTomesModule
[01Apr2025 21:11:58.377] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.EndermoshMusicDiscModule
[01Apr2025 21:11:58.378] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.SeedPouchModule
[01Apr2025 21:11:58.381] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.SkullPikesModule
[01Apr2025 21:11:58.383] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.content.tools.module.SlimeInABucketModule
[01Apr2025 21:11:58.385] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.PipesModule
[01Apr2025 21:11:58.388] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.BackpackModule
[01Apr2025 21:11:58.391] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.TinyPotatoModule
[01Apr2025 21:11:58.394] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.MatrixEnchantingModule
[01Apr2025 21:11:58.396] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.TotemOfHoldingModule
[01Apr2025 21:11:58.398] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.CrateModule
[01Apr2025 21:11:58.400] [modloading-worker-0/INFO] [quark/]: Found Quark module class vazkii.quark.addons.oddities.module.MagnetsModule
[01Apr2025 21:11:58.406] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step CONSTRUCT
[01Apr2025 21:11:58.617] [modloading-worker-0/INFO] [quark/]: Loading Module Pistons Move Tile Entities
[01Apr2025 21:11:58.623] [modloading-worker-0/INFO] [quark/]: Loading Module Ender Watcher
[01Apr2025 21:11:58.623] [modloading-worker-0/INFO] [quark/]: Loading Module Redstone Randomizer
[01Apr2025 21:11:58.623] [modloading-worker-0/INFO] [quark/]: Loading Module Feeding Trough
[01Apr2025 21:11:58.628] [modloading-worker-0/INFO] [quark/]: Loading Module Metal Buttons
[01Apr2025 21:11:58.628] [modloading-worker-0/INFO] [quark/]: Loading Module Iron Rod
[01Apr2025 21:11:58.628] [modloading-worker-0/INFO] [quark/]: Loading Module Obsidian Plate
[01Apr2025 21:11:58.631] [modloading-worker-0/INFO] [quark/]: Loading Module Chains Connect Blocks
[01Apr2025 21:11:58.632] [modloading-worker-0/INFO] [quark/]: Loading Module Gravisand
[01Apr2025 21:11:58.632] [modloading-worker-0/INFO] [quark/]: Loading Module Jukebox Automation
[01Apr2025 21:11:58.633] [modloading-worker-0/INFO] [quark/]: Loading Module Dispensers Place Blocks
[01Apr2025 21:11:58.633] [modloading-worker-0/INFO] [quark/]: Loading Module Chute
[01Apr2025 21:11:58.634] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Ladders
[01Apr2025 21:11:58.634] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Bookshelves
[01Apr2025 21:11:58.634] [modloading-worker-0/INFO] [quark/]: Loading Module Bamboo Backport
[01Apr2025 21:11:58.634] [modloading-worker-0/INFO] [quark/]: Loading Module Compressed Blocks
[01Apr2025 21:11:58.634] [modloading-worker-0/INFO] [quark/]: Loading Module More Potted Plants
[01Apr2025 21:11:58.634] [modloading-worker-0/INFO] [quark/]: Loading Module Duskbound Blocks
[01Apr2025 21:11:58.634] [modloading-worker-0/INFO] [quark/]: Loading Module Wooden Posts
[01Apr2025 21:11:58.635] [modloading-worker-0/INFO] [quark/]: Loading Module Thatch
[01Apr2025 21:11:58.635] [modloading-worker-0/INFO] [quark/]: Loading Module More Stone Variants
[01Apr2025 21:11:58.635] [modloading-worker-0/INFO] [quark/]: Loading Module Shear Vines
[01Apr2025 21:11:58.635] [modloading-worker-0/INFO] [quark/]: Loading Module Nether Brick Fence Gate
[01Apr2025 21:11:58.639] [modloading-worker-0/INFO] [quark/]: Loading Module Gold Bars
[01Apr2025 21:11:58.639] [modloading-worker-0/INFO] [quark/]: Loading Module Rope
[01Apr2025 21:11:58.639] [modloading-worker-0/INFO] [quark/]: Loading Module Celebratory Lamps
[01Apr2025 21:11:58.639] [modloading-worker-0/INFO] [quark/]: Loading Module Soul Sandstone
[01Apr2025 21:11:58.639] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Chests
[01Apr2025 21:11:58.646] [modloading-worker-0/INFO] [quark/]: Loading Module Leaf Carpet
[01Apr2025 21:11:58.646] [modloading-worker-0/INFO] [quark/]: Loading Module Framed Glass
[01Apr2025 21:11:58.646] [modloading-worker-0/INFO] [quark/]: Loading Module Vertical Planks
[01Apr2025 21:11:58.646] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Furnaces
[01Apr2025 21:11:58.646] [modloading-worker-0/INFO] [quark/]: Loading Module Hedges
[01Apr2025 21:11:58.646] [modloading-worker-0/INFO] [quark/]: Loading Module Hollow Logs
[01Apr2025 21:11:58.651] [modloading-worker-0/INFO] [quark/]: Loading Module Midori
[01Apr2025 21:11:58.651] [modloading-worker-0/INFO] [quark/]: Loading Module Rainbow Lamps
[01Apr2025 21:11:58.651] [modloading-worker-0/INFO] [quark/]: Loading Module Vertical Slabs
[01Apr2025 21:11:58.651] [modloading-worker-0/INFO] [quark/]: Loading Module Shingles
[01Apr2025 21:11:58.651] [modloading-worker-0/INFO] [quark/]: Loading Module Sturdy Stone
[01Apr2025 21:11:58.651] [modloading-worker-0/INFO] [quark/]: Loading Module Stools
[01Apr2025 21:11:58.653] [modloading-worker-0/INFO] [quark/]: Loading Module Raw Metal Bricks
[01Apr2025 21:11:58.653] [modloading-worker-0/INFO] [quark/]: Loading Module More Mud Blocks
[01Apr2025 21:11:58.653] [modloading-worker-0/INFO] [quark/]: Loading Module Grate
[01Apr2025 21:11:58.653] [modloading-worker-0/INFO] [quark/]: Loading Module Japanese Palette
[01Apr2025 21:11:58.653] [modloading-worker-0/INFO] [quark/]: Loading Module More Brick Types
[01Apr2025 21:11:58.653] [modloading-worker-0/INFO] [quark/]: Loading Module Glass Item Frame
[01Apr2025 21:11:58.654] [modloading-worker-0/INFO] [quark/]: Loading Module Industrial Palette
[01Apr2025 21:11:58.654] [modloading-worker-0/INFO] [quark/]: Loading Module Quick Armor Swapping
[01Apr2025 21:11:58.655] [modloading-worker-0/INFO] [quark/]: Loading Module Item Sharing
[01Apr2025 21:11:58.655] [modloading-worker-0/INFO] [quark/]: Loading Module Automatic Tool Restock
[01Apr2025 21:11:58.660] [modloading-worker-0/INFO] [quark/]: Loading Module Expanded Item Interactions
[01Apr2025 21:11:58.661] [modloading-worker-0/INFO] [quark/]: Loading Module Inventory Sorting
[01Apr2025 21:11:58.661] [modloading-worker-0/INFO] [quark/]: Loading Module Hotbar Changer
[01Apr2025 21:11:58.661] [modloading-worker-0/INFO] [quark/]: Loading Module Easy Transfering
[01Apr2025 21:11:58.664] [modloading-worker-0/INFO] [quark/]: Loading Module Beacon Redirection
[01Apr2025 21:11:58.665] [modloading-worker-0/INFO] [quark/]: Loading Module Ambient Discs
[01Apr2025 21:11:58.665] [modloading-worker-0/INFO] [quark/]: Loading Module Pathfinder Maps
[01Apr2025 21:11:58.672] [modloading-worker-0/INFO] [quark/]: Loading Module Color Runes
[01Apr2025 21:11:58.678] [modloading-worker-0/INFO] [quark/]: Loading Module Pickarang
[01Apr2025 21:11:58.679] [modloading-worker-0/INFO] [quark/]: Loading Module Parrot Eggs
[01Apr2025 21:11:58.680] [modloading-worker-0/INFO] [quark/]: Loading Module Trowel
[01Apr2025 21:11:58.684] [modloading-worker-0/INFO] [quark/]: Loading Module Abacus
[01Apr2025 21:11:58.684] [modloading-worker-0/INFO] [quark/]: Loading Module Bottled Cloud
[01Apr2025 21:11:58.684] [modloading-worker-0/INFO] [quark/]: Loading Module Torch Arrow
[01Apr2025 21:11:58.685] [modloading-worker-0/INFO] [quark/]: Loading Module Bundle Recipe
[01Apr2025 21:11:58.685] [modloading-worker-0/INFO] [quark/]: Loading Module Ancient Tomes
[01Apr2025 21:11:58.701] [modloading-worker-0/INFO] [quark/]: Loading Module Endermosh Music Disc
[01Apr2025 21:11:58.702] [modloading-worker-0/INFO] [quark/]: Loading Module Seed Pouch
[01Apr2025 21:11:58.703] [modloading-worker-0/INFO] [quark/]: Loading Module Skull Pikes
[01Apr2025 21:11:58.710] [modloading-worker-0/INFO] [quark/]: Loading Module Slime In A Bucket
[01Apr2025 21:11:58.711] [modloading-worker-0/INFO] [quark/]: Loading Module Gold Tools Have Fortune
[01Apr2025 21:11:58.711] [modloading-worker-0/INFO] [quark/]: Loading Module Automatic Recipe Unlock
[01Apr2025 21:11:58.712] [modloading-worker-0/INFO] [quark/]: Loading Module Utility Recipes
[01Apr2025 21:11:58.729] [modloading-worker-0/INFO] [quark/]: Loading Module Poison Potato Usage
[01Apr2025 21:11:58.732] [modloading-worker-0/INFO] [quark/]: Loading Module Better Elytra Rocket
[01Apr2025 21:11:58.732] [modloading-worker-0/INFO] [quark/]: Loading Module Renewable Spore Blossoms
[01Apr2025 21:11:58.734] [modloading-worker-0/INFO] [quark/]: Loading Module Coral On Cactus
[01Apr2025 21:11:58.734] [modloading-worker-0/INFO] [quark/]: Loading Module Glass Shard
[01Apr2025 21:11:58.743] [modloading-worker-0/INFO] [quark/]: Loading Module Pig Litters
[01Apr2025 21:11:58.744] [modloading-worker-0/INFO] [quark/]: Loading Module Campfires Boost Elytra
[01Apr2025 21:11:58.745] [modloading-worker-0/INFO] [quark/]: Loading Module Dyeable Item Frames
[01Apr2025 21:11:58.749] [modloading-worker-0/INFO] [quark/]: Loading Module Slabs To Blocks
[01Apr2025 21:11:58.754] [modloading-worker-0/INFO] [quark/]: Loading Module Map Washing
[01Apr2025 21:11:58.754] [modloading-worker-0/INFO] [quark/]: Loading Module Enhanced Ladders
[01Apr2025 21:11:58.756] [modloading-worker-0/INFO] [quark/]: Loading Module Reacharound Placing
[01Apr2025 21:11:58.757] [modloading-worker-0/INFO] [quark/]: Loading Module Horses Swim
[01Apr2025 21:11:58.758] [modloading-worker-0/INFO] [quark/]: Loading Module Sponge On Water Placement
[01Apr2025 21:11:58.759] [modloading-worker-0/INFO] [quark/]: Loading Module Armed Armor Stands
[01Apr2025 21:11:58.761] [modloading-worker-0/INFO] [quark/]: Loading Module Double Door Opening
[01Apr2025 21:11:58.761] [modloading-worker-0/INFO] [quark/]: Loading Module Zombie Villagers On Normal
[01Apr2025 21:11:58.764] [modloading-worker-0/INFO] [quark/]: Loading Module Hoe Harvesting
[01Apr2025 21:11:58.765] [modloading-worker-0/INFO] [quark/]: Loading Module Emotes
[01Apr2025 21:11:58.765] [modloading-worker-0/INFO] [quark/]: Loading Module Slimes To Magma Cubes
[01Apr2025 21:11:58.766] [modloading-worker-0/INFO] [quark/]: Loading Module Snow Golem Player Heads
[01Apr2025 21:11:58.767] [modloading-worker-0/INFO] [quark/]: Loading Module Vexes Die With Their Masters
[01Apr2025 21:11:58.768] [modloading-worker-0/INFO] [quark/]: Loading Module More Note Block Sounds
[01Apr2025 21:11:58.769] [modloading-worker-0/INFO] [quark/]: Loading Module Pat The Dogs
[01Apr2025 21:11:58.771] [modloading-worker-0/INFO] [quark/]: Loading Module Grab Chickens
[01Apr2025 21:11:58.772] [modloading-worker-0/INFO] [quark/]: Loading Module More Banner Layers
[01Apr2025 21:11:58.773] [modloading-worker-0/INFO] [quark/]: Loading Module Replace Scaffolding
[01Apr2025 21:11:58.775] [modloading-worker-0/INFO] [quark/]: Loading Module Diamond Repair
[01Apr2025 21:11:58.776] [modloading-worker-0/INFO] [quark/]: Loading Module Safer Creatures
[01Apr2025 21:11:58.777] [modloading-worker-0/INFO] [quark/]: Loading Module Lock Rotation
[01Apr2025 21:11:58.779] [modloading-worker-0/INFO] [quark/]: Loading Module Villagers Follow Emeralds
[01Apr2025 21:11:58.781] [modloading-worker-0/INFO] [quark/]: Loading Module Compasses Work Everywhere
[01Apr2025 21:11:58.782] [modloading-worker-0/INFO] [quark/]: Loading Module No Durability On Cosmetics
[01Apr2025 21:11:58.783] [modloading-worker-0/INFO] [quark/]: Loading Module Sponges Better
[01Apr2025 21:11:58.783] [modloading-worker-0/INFO] [quark/]: Loading Module Sign Editing
[01Apr2025 21:11:58.785] [modloading-worker-0/INFO] [quark/]: Loading Module Simple Harvest
[01Apr2025 21:11:58.787] [modloading-worker-0/INFO] [quark/]: Loading Module Dragon Scales
[01Apr2025 21:11:58.788] [modloading-worker-0/INFO] [quark/]: Loading Module Shulker Packing
[01Apr2025 21:11:58.789] [modloading-worker-0/INFO] [quark/]: Loading Module Nether Obsidian Spikes
[01Apr2025 21:11:58.789] [modloading-worker-0/INFO] [quark/]: Loading Module Permafrost
[01Apr2025 21:11:58.790] [modloading-worker-0/INFO] [quark/]: Loading Module Fairy Rings
[01Apr2025 21:11:58.790] [modloading-worker-0/INFO] [quark/]: Loading Module Big Stone Clusters
[01Apr2025 21:11:58.791] [modloading-worker-0/INFO] [quark/]: Loading Module Spiral Spires
[01Apr2025 21:11:58.795] [modloading-worker-0/INFO] [quark/]: Loading Module Ancient Wood
[01Apr2025 21:11:58.796] [modloading-worker-0/INFO] [quark/]: Loading Module New Stone Types
[01Apr2025 21:11:58.797] [modloading-worker-0/INFO] [quark/]: Loading Module Blossom Trees
[01Apr2025 21:11:58.798] [modloading-worker-0/INFO] [quark/]: Loading Module Glimmering Weald
[01Apr2025 21:11:58.798] [modloading-worker-0/INFO] [quark/]: Loading Module Monster Box
[01Apr2025 21:11:58.800] [modloading-worker-0/INFO] [quark/]: Loading Module Azalea Wood
[01Apr2025 21:11:58.800] [modloading-worker-0/INFO] [quark/]: Loading Module No More Lava Pockets
[01Apr2025 21:11:58.800] [modloading-worker-0/INFO] [quark/]: Loading Module Corundum
[01Apr2025 21:11:58.800] [modloading-worker-0/INFO] [quark/]: Loading Module Chorus Vegetation
[01Apr2025 21:11:58.801] [modloading-worker-0/INFO] [quark/]: Loading Module Foxhound
[01Apr2025 21:11:58.804] [modloading-worker-0/INFO] [quark/]: Loading Module Wraith
[01Apr2025 21:11:58.804] [modloading-worker-0/INFO] [quark/]: Loading Module Crabs
[01Apr2025 21:11:58.807] [modloading-worker-0/INFO] [quark/]: Loading Module Forgotten
[01Apr2025 21:11:58.808] [modloading-worker-0/INFO] [quark/]: Loading Module Shiba
[01Apr2025 21:11:58.808] [modloading-worker-0/INFO] [quark/]: Loading Module Stonelings
[01Apr2025 21:11:58.810] [modloading-worker-0/INFO] [quark/]: Loading Module Toretoise
[01Apr2025 21:11:58.812] [modloading-worker-0/INFO] [quark/]: Loading Module Camera
[01Apr2025 21:11:58.812] [modloading-worker-0/INFO] [quark/]: Loading Module Elytra Indicator
[01Apr2025 21:11:58.812] [modloading-worker-0/INFO] [quark/]: Loading Module Improved Tooltips
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Greener Grass
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Buckets Show Inhabitants
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Soul Candles
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Auto Walk Keybind
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Animal Textures
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Microcrafting Helper
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Uses For Curses
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Wool Shuts Up Minecarts
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Back Button Keybind
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Chest Searching
[01Apr2025 21:11:58.813] [modloading-worker-0/INFO] [quark/]: Loading Module Long Range Pick Block
[01Apr2025 21:11:58.815] [modloading-worker-0/INFO] [quark/]: Loading Module Usage Ticker
[01Apr2025 21:11:58.815] [modloading-worker-0/INFO] [quark/]: Loading Module Variant Selector
[01Apr2025 21:11:58.815] [modloading-worker-0/INFO] [quark/]: Loading Module Narrator Readout
[01Apr2025 21:11:58.815] [modloading-worker-0/INFO] [quark/]: Loading Module Climate Control Remover
[01Apr2025 21:11:58.815] [modloading-worker-0/INFO] [quark/]: Loading Module Enchantments Begone
[01Apr2025 21:11:58.815] [modloading-worker-0/INFO] [quark/]: Loading Module Game Nerfs
[01Apr2025 21:11:58.815] [modloading-worker-0/INFO] [quark/]: Loading Module Spawner Replacer
[01Apr2025 21:11:58.815] [modloading-worker-0/INFO] [quark/]: Loading Module Adjustable Chat
[01Apr2025 21:11:58.816] [modloading-worker-0/INFO] [quark/]: Loading Module Villager Rerolling Rework
[01Apr2025 21:11:58.816] [modloading-worker-0/INFO] [quark/]: Loading Module Overlay Shader
[01Apr2025 21:11:58.816] [modloading-worker-0/INFO] [quark/]: Loading Module Enchantment Predicates
[01Apr2025 21:11:58.816] [modloading-worker-0/INFO] [quark/]: Loading Module Pipes
[01Apr2025 21:11:58.816] [modloading-worker-0/INFO] [quark/]: Loading Module Backpack
[01Apr2025 21:11:58.817] [modloading-worker-0/INFO] [quark/]: Loading Module Tiny Potato
[01Apr2025 21:11:58.817] [modloading-worker-0/INFO] [quark/]: Loading Module Matrix Enchanting
[01Apr2025 21:11:58.817] [modloading-worker-0/INFO] [quark/]: Loading Module Totem Of Holding
[01Apr2025 21:11:58.817] [modloading-worker-0/INFO] [quark/]: Loading Module Crate
[01Apr2025 21:11:58.817] [modloading-worker-0/INFO] [quark/]: Loading Module Magnets
[01Apr2025 21:11:58.902] [main/INFO] [quark/]: Dispatching Module Step REGISTER
[01Apr2025 21:12:00.030] [main/INFO] [quark/]: Dispatching Module Step POST_REGISTER
[01Apr2025 21:12:00.539] [main/ERROR] [net.minecraft.Util/]: Adding duplicate key 'ResourceKey[minecraft:worldgen/structure_processor / minecraft:capped]' to registry
[01Apr2025 21:12:00.539] [main/ERROR] [net.minecraft.Util/]: Adding duplicate value 'com.min01.archaeology.init.ArchaeologyStructureProcessorType$$Lambda$7288/0x00007c07c8f11fb8@8ba9a69' to registry
[01Apr2025 21:12:01.084] [main/INFO] [Spartan Shields/]: Loading config spartanshields-common.toml
[01Apr2025 21:12:01.105] [main/INFO] [quark/]: Dispatching Module Step CONFIG_CHANGED
[01Apr2025 21:12:01.240] [modloading-worker-0/INFO] [Spartan Shields/]: Setting up Spartan Shields!
[01Apr2025 21:12:01.324] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step CONFIG_CHANGED
[01Apr2025 21:12:01.325] [modloading-worker-0/INFO] [corgitaco.enhancedcelestials.EnhancedCelestials/]: Initialized enhancedcelestials network!
[01Apr2025 21:12:01.327] [modloading-worker-0/INFO] [CorgiLib/]: Initializing network...
[01Apr2025 21:12:01.333] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step SETUP
[01Apr2025 21:12:01.338] [modloading-worker-0/INFO] [CorgiLib/]: Initialized network!
[01Apr2025 21:12:01.429] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [fallingattack] Starting version check at https://raw.githubusercontent.com/hamusuke0323/FallingAttackForge/update/update.json
[01Apr2025 21:12:01.720] [modloading-worker-0/INFO] [xaero.map.server.WorldMapServer/]: Loading Xaero's World Map - Stage 1/2 (Server)
[01Apr2025 21:12:01.721] [modloading-worker-0/INFO] [xaero.minimap.XaeroMinimap/]: Loading Xaero's Minimap - Stage 1/2 (Server)
[01Apr2025 21:12:01.724] [main/INFO] [xaero.map.server.WorldMapServer/]: Loading Xaero's World Map - Stage 2/2 (Server)
[01Apr2025 21:12:01.724] [main/INFO] [xaero.minimap.XaeroMinimap/]: Loading Xaero's Minimap - Stage 2/2 (Server)
[01Apr2025 21:12:01.741] [modloading-worker-0/INFO] [quark/]: Dispatching Module Step LOAD_COMPLETE
[01Apr2025 21:12:01.748] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at net.blay09.mods.waystones.compat.ForgeJadeWaystonesPlugin
[01Apr2025 21:12:01.758] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.vanilla.VanillaPlugin
[01Apr2025 21:12:01.768] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.universal.UniversalPlugin
[01Apr2025 21:12:01.775] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at snownee.jade.addon.core.CorePlugin
[01Apr2025 21:12:01.777] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at de.maxhenkel.gravestone.integration.waila.PluginGraveStone
[01Apr2025 21:12:01.781] [modloading-worker-0/INFO] [Jade/]: Start loading plugin at de.maxhenkel.camera.integration.waila.PluginCamera
[01Apr2025 21:12:01.799] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [fallingattack] Found status: BETA Current: 2.0.2 Target: null
[01Apr2025 21:12:01.799] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [sound_physics_remastered] Starting version check at https://update.maxhenkel.de/forge/sound_physics_remastered
[01Apr2025 21:12:01.804] [main/INFO] [terrablender/]: Registered region minecraft:overworld to index 0 for type OVERWORLD
[01Apr2025 21:12:01.804] [main/INFO] [terrablender/]: Registered region minecraft:nether to index 0 for type NETHER
[01Apr2025 21:12:01.805] [main/INFO] [terrablender/]: Registered region quark:biome_provider to index 1 for type OVERWORLD
[01Apr2025 21:12:02.335] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [sound_physics_remastered] Found status: AHEAD Current: 1.19.2-1.4.5 Target: null
[01Apr2025 21:12:02.337] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[01Apr2025 21:12:02.494] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: OUTDATED Current: 43.4.2 Target: 43.5.0
[01Apr2025 21:12:02.495] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [gravestone] Starting version check at https://update.maxhenkel.de/forge/gravestone
[01Apr2025 21:12:02.601] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [gravestone] Found status: AHEAD Current: 1.19.2-1.0.24 Target: null
[01Apr2025 21:12:02.602] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [camera] Starting version check at https://update.maxhenkel.de/forge/camera
[01Apr2025 21:12:02.707] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [camera] Found status: AHEAD Current: 1.19.2-1.0.14 Target: null
[01Apr2025 21:12:02.708] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [inventoryhud] Starting version check at https://raw.githubusercontent.com/DmitryLovin/pluginUpdate/master/invupdate.json
[01Apr2025 21:12:02.725] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [inventoryhud] Found status: UP_TO_DATE Current: 3.4.26 Target: null
[01Apr2025 21:12:04.081] [main/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[01Apr2025 21:12:05.394] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/workspaces/ideal-bassoon/servidor_minecraft/libraries/net/minecraft/server/1.19.2-20220805.130853/server-1.19.2-20220805.130853-srg.jar%23211!/assets/.mcassetsroot' uses unexpected schema
[01Apr2025 21:12:05.395] [main/WARN] [net.minecraft.server.packs.VanillaPackResources/]: Assets URL 'union:/workspaces/ideal-bassoon/servidor_minecraft/libraries/net/minecraft/server/1.19.2-20220805.130853/server-1.19.2-20220805.130853-srg.jar%23211!/data/.mcassetsroot' uses unexpected schema
